"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupacio","Nombre"
2019,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda no aturats",42
2019,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda no aturats",43
2019,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda no aturats",56
2019,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda no aturats",94
2019,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda no aturats",106
2019,4,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda no aturats",77
2019,4,6,"Gràcia",29,"el Coll","Homes","Demanda no aturats",32
2019,4,6,"Gràcia",30,"la Salut","Homes","Demanda no aturats",71
2019,4,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda no aturats",258
2019,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda no aturats",167
2019,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda no aturats",129
2019,4,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda no aturats",51
2019,4,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda no aturats",182
2019,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda no aturats",50
2019,4,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda no aturats",172
2019,4,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda no aturats",60
2019,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda no aturats",38
2019,4,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda no aturats",27
2019,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda no aturats",29
2019,4,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda no aturats",2
2019,4,7,"Horta-Guinardó",43,"Horta","Homes","Demanda no aturats",158
2019,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda no aturats",151
2019,4,8,"Nou Barris",45,"Porta","Homes","Demanda no aturats",139
2019,4,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda no aturats",97
2019,4,8,"Nou Barris",47,"Can Peguera","Homes","Demanda no aturats",13
2019,4,8,"Nou Barris",48,"la Guineueta","Homes","Demanda no aturats",98
2019,4,8,"Nou Barris",49,"Canyelles","Homes","Demanda no aturats",48
2019,4,8,"Nou Barris",50,"les Roquetes","Homes","Demanda no aturats",104
2019,4,8,"Nou Barris",51,"Verdun","Homes","Demanda no aturats",79
2019,4,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda no aturats",156
2019,4,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda no aturats",58
2019,4,8,"Nou Barris",54,"Torre Baró","Homes","Demanda no aturats",16
2019,4,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda no aturats",82
2019,4,8,"Nou Barris",56,"Vallbona","Homes","Demanda no aturats",10
2019,4,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda no aturats",76
2019,4,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda no aturats",13
2019,4,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda no aturats",76
2019,4,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda no aturats",308
2019,4,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda no aturats",160
2019,4,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda no aturats",78
2019,4,9,"Sant Andreu",63,"Navas","Homes","Demanda no aturats",119
2019,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda no aturats",213
2019,4,10,"Sant Martí",65,"el Clot","Homes","Demanda no aturats",139
2019,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda no aturats",66
2019,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda no aturats",49
2019,4,10,"Sant Martí",68,"el Poblenou","Homes","Demanda no aturats",166
2019,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda no aturats",74
2019,4,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda no aturats",169
2019,4,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda no aturats",109
2019,4,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda no aturats",152
2019,4,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda no aturats",172
2019,4,99,"No consta",99,"No consta","Homes","Demanda no aturats",0
2019,4,1,"Ciutat Vella",1,"el Raval","Dones","Atur registrat",1360
2019,4,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur registrat",388
2019,4,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur registrat",483
2019,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur registrat",669
2019,4,2,"Eixample",5,"el Fort Pienc","Dones","Atur registrat",652
2019,4,2,"Eixample",6,"la Sagrada Família","Dones","Atur registrat",1058
2019,4,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur registrat",690
2019,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat",751
2019,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat",1117
2019,4,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat",796
2019,4,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur registrat",1029
2019,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur registrat",50
2019,4,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur registrat",930
2019,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur registrat",263
2019,4,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur registrat",382
2019,4,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur registrat",449
2019,4,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur registrat",493
2019,4,3,"Sants-Montjuïc",18,"Sants","Dones","Atur registrat",924
2019,4,4,"Les Corts",19,"les Corts","Dones","Atur registrat",929
2019,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur registrat",488
2019,4,4,"Les Corts",21,"Pedralbes","Dones","Atur registrat",121
2019,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur registrat",45
2019,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur registrat",253
2019,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur registrat",177
2019,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur registrat",299
2019,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur registrat",570
2019,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur registrat",508
2019,4,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur registrat",327
2019,4,6,"Gràcia",29,"el Coll","Dones","Atur registrat",137
2019,4,6,"Gràcia",30,"la Salut","Dones","Atur registrat",273
2019,4,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur registrat",1039
2019,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur registrat",684
2019,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur registrat",528
2019,4,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur registrat",195
2019,4,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur registrat",786
2019,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur registrat",257
2019,4,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur registrat",876
2019,4,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur registrat",266
2019,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur registrat",161
2019,4,7,"Horta-Guinardó",40,"Montbau","Dones","Atur registrat",116
2019,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur registrat",124
2019,4,7,"Horta-Guinardó",42,"la Clota","Dones","Atur registrat",9
2019,4,7,"Horta-Guinardó",43,"Horta","Dones","Atur registrat",749
2019,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur registrat",699
2019,4,8,"Nou Barris",45,"Porta","Dones","Atur registrat",672
2019,4,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur registrat",439
2019,4,8,"Nou Barris",47,"Can Peguera","Dones","Atur registrat",61
2019,4,8,"Nou Barris",48,"la Guineueta","Dones","Atur registrat",501
2019,4,8,"Nou Barris",49,"Canyelles","Dones","Atur registrat",245
2019,4,8,"Nou Barris",50,"les Roquetes","Dones","Atur registrat",530
2019,4,8,"Nou Barris",51,"Verdun","Dones","Atur registrat",407
2019,4,8,"Nou Barris",52,"la Prosperitat","Dones","Atur registrat",755
2019,4,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur registrat",340
2019,4,8,"Nou Barris",54,"Torre Baró","Dones","Atur registrat",94
2019,4,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur registrat",488
2019,4,8,"Nou Barris",56,"Vallbona","Dones","Atur registrat",57
2019,4,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur registrat",453
2019,4,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur registrat",69
2019,4,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur registrat",390
2019,4,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur registrat",1578
2019,4,9,"Sant Andreu",61,"la Sagrera","Dones","Atur registrat",680
2019,4,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur registrat",331
2019,4,9,"Sant Andreu",63,"Navas","Dones","Atur registrat",504
2019,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur registrat",918
2019,4,10,"Sant Martí",65,"el Clot","Dones","Atur registrat",658
2019,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur registrat",326
2019,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur registrat",210
2019,4,10,"Sant Martí",68,"el Poblenou","Dones","Atur registrat",725
2019,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur registrat",328
2019,4,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur registrat",750
2019,4,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur registrat",520
2019,4,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur registrat",722
2019,4,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur registrat",816
2019,4,99,"No consta",99,"No consta","Dones","Atur registrat",10
2019,4,1,"Ciutat Vella",1,"el Raval","Dones","Demanda no aturats",317
2019,4,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda no aturats",113
2019,4,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda no aturats",124
2019,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda no aturats",174
2019,4,2,"Eixample",5,"el Fort Pienc","Dones","Demanda no aturats",163
2019,4,2,"Eixample",6,"la Sagrada Família","Dones","Demanda no aturats",296
2019,4,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda no aturats",196
2019,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda no aturats",204
2019,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda no aturats",303
2019,4,2,"Eixample",10,"Sant Antoni","Dones","Demanda no aturats",212
2019,4,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda no aturats",275
2019,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda no aturats",10
2019,4,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda no aturats",213
2019,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda no aturats",70
2019,4,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda no aturats",120
2019,4,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda no aturats",141
2019,4,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda no aturats",138
2019,4,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda no aturats",276
2019,4,4,"Les Corts",19,"les Corts","Dones","Demanda no aturats",271
2019,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda no aturats",136
2019,4,4,"Les Corts",21,"Pedralbes","Dones","Demanda no aturats",28
2019,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda no aturats",12
2019,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda no aturats",60
2019,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda no aturats",46
2019,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda no aturats",66
2019,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda no aturats",168
2019,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda no aturats",136
2019,4,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda no aturats",90
2019,4,6,"Gràcia",29,"el Coll","Dones","Demanda no aturats",38
2019,4,6,"Gràcia",30,"la Salut","Dones","Demanda no aturats",83
2019,4,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda no aturats",287
2019,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda no aturats",210
2019,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda no aturats",161
2019,4,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda no aturats",60
2019,4,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda no aturats",217
2019,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda no aturats",67
2019,4,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda no aturats",229
2019,4,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda no aturats",66
2019,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda no aturats",39
2019,4,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda no aturats",28
2019,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda no aturats",30
2019,4,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda no aturats",2
2019,4,7,"Horta-Guinardó",43,"Horta","Dones","Demanda no aturats",188
2019,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda no aturats",174
2019,4,8,"Nou Barris",45,"Porta","Dones","Demanda no aturats",169
2019,4,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda no aturats",108
2019,4,8,"Nou Barris",47,"Can Peguera","Dones","Demanda no aturats",15
2019,4,8,"Nou Barris",48,"la Guineueta","Dones","Demanda no aturats",126
2019,4,8,"Nou Barris",49,"Canyelles","Dones","Demanda no aturats",61
2019,4,8,"Nou Barris",50,"les Roquetes","Dones","Demanda no aturats",133
2019,4,8,"Nou Barris",51,"Verdun","Dones","Demanda no aturats",102
2019,4,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda no aturats",189
2019,4,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda no aturats",70
2019,4,8,"Nou Barris",54,"Torre Baró","Dones","Demanda no aturats",19
2019,4,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda no aturats",99
2019,4,8,"Nou Barris",56,"Vallbona","Dones","Demanda no aturats",12
2019,4,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda no aturats",92
2019,4,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda no aturats",17
2019,4,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda no aturats",94
2019,4,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda no aturats",382
2019,4,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda no aturats",185
2019,4,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda no aturats",90
2019,4,9,"Sant Andreu",63,"Navas","Dones","Demanda no aturats",138
2019,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda no aturats",238
2019,4,10,"Sant Martí",65,"el Clot","Dones","Demanda no aturats",164
2019,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda no aturats",79
2019,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda no aturats",49
2019,4,10,"Sant Martí",68,"el Poblenou","Dones","Demanda no aturats",169
2019,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda no aturats",70
2019,4,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda no aturats",163
2019,4,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda no aturats",134
2019,4,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda no aturats",203
2019,4,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda no aturats",231
2019,4,99,"No consta",99,"No consta","Dones","Demanda no aturats",5
2019,5,1,"Ciutat Vella",1,"el Raval","Homes","Atur registrat",1719
2019,5,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur registrat",455
2019,5,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur registrat",439
2019,5,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur registrat",610
2019,5,2,"Eixample",5,"el Fort Pienc","Homes","Atur registrat",531
2019,5,2,"Eixample",6,"la Sagrada Família","Homes","Atur registrat",836
2019,5,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur registrat",555
2019,5,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur registrat",652
2019,5,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur registrat",912
2019,5,2,"Eixample",10,"Sant Antoni","Homes","Atur registrat",691
2019,5,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur registrat",1005
2019,5,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur registrat",48
2019,5,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur registrat",651
2019,5,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur registrat",251
2019,5,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur registrat",304
2019,5,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur registrat",356
2019,5,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat",363
2019,5,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat",712
2019,5,4,"Les Corts",19,"les Corts","Homes","Atur registrat",717
2019,5,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat",359
2019,5,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat",85
2019,5,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat",41
2019,5,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat",195
2019,5,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur registrat",160
2019,5,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur registrat",242
2019,5,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur registrat",454
2019,5,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur registrat",394
2019,5,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur registrat",249
2019,5,6,"Gràcia",29,"el Coll","Homes","Atur registrat",103
2019,5,6,"Gràcia",30,"la Salut","Homes","Atur registrat",217
2019,5,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur registrat",804
2019,5,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur registrat",538
2019,5,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur registrat",413
2019,5,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur registrat",156
2019,5,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur registrat",679
2019,5,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur registrat",200
2019,5,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur registrat",684
2019,5,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur registrat",218
2019,5,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur registrat",134
2019,5,7,"Horta-Guinardó",40,"Montbau","Homes","Atur registrat",97
2019,5,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur registrat",103
2019,5,7,"Horta-Guinardó",42,"la Clota","Homes","Atur registrat",7
2019,5,7,"Horta-Guinardó",43,"Horta","Homes","Atur registrat",565
2019,5,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur registrat",533
2019,5,8,"Nou Barris",45,"Porta","Homes","Atur registrat",542
2019,5,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur registrat",323
2019,5,8,"Nou Barris",47,"Can Peguera","Homes","Atur registrat",45
2019,5,8,"Nou Barris",48,"la Guineueta","Homes","Atur registrat",372
2019,5,8,"Nou Barris",49,"Canyelles","Homes","Atur registrat",181
2019,5,8,"Nou Barris",50,"les Roquetes","Homes","Atur registrat",393
2019,5,8,"Nou Barris",51,"Verdun","Homes","Atur registrat",302
2019,5,8,"Nou Barris",52,"la Prosperitat","Homes","Atur registrat",609
2019,5,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur registrat",276
2019,5,8,"Nou Barris",54,"Torre Baró","Homes","Atur registrat",77
2019,5,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur registrat",400
2019,5,8,"Nou Barris",56,"Vallbona","Homes","Atur registrat",46
2019,5,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur registrat",371
2019,5,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur registrat",47
2019,5,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur registrat",268
2019,5,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur registrat",1083
2019,5,9,"Sant Andreu",61,"la Sagrera","Homes","Atur registrat",527
2019,5,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur registrat",257
2019,5,9,"Sant Andreu",63,"Navas","Homes","Atur registrat",397
2019,5,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur registrat",811
2019,5,10,"Sant Martí",65,"el Clot","Homes","Atur registrat",533
2019,5,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur registrat",251
2019,5,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur registrat",164
2019,5,10,"Sant Martí",68,"el Poblenou","Homes","Atur registrat",565
2019,5,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur registrat",278
2019,5,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur registrat",637
2019,5,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur registrat",408
2019,5,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur registrat",557
2019,5,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur registrat",630
2019,5,99,"No consta",99,"No consta","Homes","Atur registrat",6
2019,5,1,"Ciutat Vella",1,"el Raval","Homes","Demanda no aturats",460
2019,5,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda no aturats",115
2019,5,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda no aturats",154
2019,5,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda no aturats",211
2019,5,2,"Eixample",5,"el Fort Pienc","Homes","Demanda no aturats",140
2019,5,2,"Eixample",6,"la Sagrada Família","Homes","Demanda no aturats",234
2019,5,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda no aturats",130
2019,5,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda no aturats",153
2019,5,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda no aturats",276
2019,5,2,"Eixample",10,"Sant Antoni","Homes","Demanda no aturats",202
2019,5,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda no aturats",266
2019,5,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda no aturats",12
2019,5,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda no aturats",167
2019,5,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda no aturats",66
2019,5,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda no aturats",74
2019,5,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda no aturats",87
2019,5,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda no aturats",100
2019,5,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda no aturats",184
2019,5,4,"Les Corts",19,"les Corts","Homes","Demanda no aturats",197
2019,5,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda no aturats",99
2019,5,4,"Les Corts",21,"Pedralbes","Homes","Demanda no aturats",15
2019,5,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda no aturats",12
2019,5,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda no aturats",44
2019,5,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda no aturats",47
2019,5,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda no aturats",53
2019,5,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda no aturats",99
2019,5,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda no aturats",99
2019,5,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda no aturats",72
2019,5,6,"Gràcia",29,"el Coll","Homes","Demanda no aturats",30
2019,5,6,"Gràcia",30,"la Salut","Homes","Demanda no aturats",68
2019,5,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda no aturats",236
2019,5,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda no aturats",159
2019,5,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda no aturats",124
2019,5,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda no aturats",49
2019,5,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda no aturats",177
2019,5,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda no aturats",50
2019,5,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda no aturats",172
2019,5,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda no aturats",52
2019,5,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda no aturats",32
2019,5,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda no aturats",23
2019,5,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda no aturats",25
2019,5,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda no aturats",2
2019,5,7,"Horta-Guinardó",43,"Horta","Homes","Demanda no aturats",155
2019,5,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda no aturats",148
2019,5,8,"Nou Barris",45,"Porta","Homes","Demanda no aturats",133
2019,5,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda no aturats",95
2019,5,8,"Nou Barris",47,"Can Peguera","Homes","Demanda no aturats",13
